,median
ane_fut_al0_low,18765.0
ane_fut_al0_close,18910.0
ane_fut_al0_volume,164945.0
ane_fut_al0_hold,182752.0
ane_fut_al0_settle,18910.0
ane_fut_al0_range_pct,0.0135211267605632
ane_fut_al0_close_ret1,0.0010596026490066
ane_fut_al0_close_ret3,0.0016986168405725
ane_fut_al0_close_ret5,0.0025603511338698
ane_fut_al0_close_ret20,0.008707767328457
ane_fut_al0_close_ret60,0.0160978750804894
ane_fut_al0_close_ma20_gap,0.0052880907788916
ane_fut_al0_close_z20,0.4087473186577879
ane_fut_al0_close_z60,0.4037791119392296
ane_fut_al0_close_vol20,0.0100909020475347
ane_fut_al0_range_pct_ret1,-0.0025787965616089
ane_fut_al0_range_pct_ret3,-0.0127068496323276
ane_fut_al0_range_pct_ret5,-0.0124176381145373
ane_fut_al0_range_pct_ret20,-0.0296634920635031
ane_fut_al0_range_pct_ret60,-0.0180686924551565
ane_fut_al0_range_pct_ma20_gap,-0.1009086435381733
ane_fut_al0_range_pct_z20,-0.2431121975611144
ane_fut_al0_range_pct_z60,-0.2253053475297141
ane_fut_al0_volume_shock20,-0.05411829667942
ane_fut_al0_volume_z20,-0.2141527273305009
ane_fut_al0_hold_shock20,0.0180402348632837
ane_fut_al0_hold_z20,0.1221657663779193
ane_future_basket_close_ret1,0.0007690416990633
ane_future_basket_close,133.38265466933515
ane_future_basket_close_ret3,0.0007367557315169
ane_future_basket_close_ret5,0.0006274225836087
ane_future_basket_close_ret20,0.0069728097877004
ane_future_basket_close_ret60,0.0113941507586563
ane_future_basket_close_ma20_gap,0.0018474037099587
ane_future_basket_close_z20,0.114444858626712
ane_future_basket_close_z60,0.2157009810936833
ane_future_basket_close_vol20,0.0105776706165444
ane_stock_vs_stock_basket_ret5,-0.00210392779050885
ane_stock_vs_stock_basket_ret20,0.004041346747144
ane_stock_vs_future_basket_ret5,-0.00498810422511505
ane_stock_vs_future_basket_ret20,0.0093996763262965
ane_stock_vs_board_basket_ret5,-0.005587744503475199
ane_stock_vs_board_basket_ret20,-0.0067929199746975
