code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,total_mv,circ_mv,marketcap_source,marketcap_confidence,rank_circ_mv,rank_total_mv,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,history_start,history_end,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,selected_for_train,selected_for_trade
600019,sh.600019,宝钢股份,sh_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,2000-12-12,2026-06-15,,127843055103.1126,baostock_approx_circ_mv,low_confidence_approx,97,97,21414247085.94851,21414247085.94851,5,0.0001166713703382,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000657,sz.000657,中钨高新,sz_mainboard,C33金属制品业,证监会行业分类,1996-12-05,2026-06-15,,126258880929.20212,baostock_approx_circ_mv,low_confidence_approx,98,98,1452928185.6155174,1452921529.6801164,5,6.221940084406053e-06,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
600160,sh.600160,巨化股份,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1998-06-26,2026-06-15,,125780979362.3218,baostock_approx_circ_mv,low_confidence_approx,99,99,2699748939.165803,2699741991.035024,5,2.7194873926308173e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
600188,sh.600188,兖矿能源,sh_mainboard,B06煤炭开采和洗选业,证监会行业分类,1998-07-01,2026-06-15,,125665292353.33015,baostock_approx_circ_mv,low_confidence_approx,100,100,5961512834.516657,5961351629.664619,5,4.37374915626782e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603019,sh.603019,中科曙光,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2014-11-06,2026-06-15,,124989951912.86534,baostock_approx_circ_mv,low_confidence_approx,101,101,1462700480.9952624,1462726178.032362,5,2.3911519178071857e-05,False,False,2019-06-15,2026-06-15,1684,1.0023809523809524,247,False,False,False,True
000568,sz.000568,泸州老窖,sz_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1994-05-09,2026-06-15,,124566561770.13164,baostock_approx_circ_mv,low_confidence_approx,102,102,1471021211.719475,1471026945.797492,5,9.94415807384105e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600104,sh.600104,上汽集团,sh_mainboard,C36汽车制造业,证监会行业分类,1997-11-25,2026-06-15,,124034307922.43768,baostock_approx_circ_mv,low_confidence_approx,104,104,11495643800.322062,11495301939.058172,5,0.0001185551661438,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000776,sz.000776,广发证券,sz_mainboard,J67资本市场服务,证监会行业分类,1997-06-11,2026-06-15,,122980642512.75842,baostock_approx_circ_mv,low_confidence_approx,105,105,5904015483.089699,5904015483.089699,5,9.752797467472591e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600760,sh.600760,中航沈飞,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1996-10-11,2026-06-15,,122464573469.11668,baostock_approx_circ_mv,low_confidence_approx,106,106,2829588111.578481,2829588111.578481,5,0.0001797908112458,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600089,sh.600089,特变电工,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,1997-06-18,2026-06-15,,120307084533.7734,baostock_approx_circ_mv,low_confidence_approx,107,107,5052782381.068724,5052796494.488593,5,2.6661431192777767e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002008,sz.002008,大族激光,sz_mainboard,C35专用设备制造业,证监会行业分类,2004-06-25,2026-06-15,,118824926819.22314,baostock_approx_circ_mv,low_confidence_approx,108,108,956718511.8971608,956722438.1579964,5,1.1039156278371258e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600926,sh.600926,杭州银行,sh_mainboard,J66货币金融服务,证监会行业分类,2016-10-27,2026-06-15,,118010924043.84895,baostock_approx_circ_mv,low_confidence_approx,109,109,7249441751.494587,7248828258.221681,5,0.0001230505888023,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600018,sh.600018,上港集团,sh_mainboard,G55水上运输业,证监会行业分类,2006-10-26,2026-06-15,,117404645228.9409,baostock_approx_circ_mv,low_confidence_approx,110,110,23247720999.627003,23248444599.79028,5,0.0004409158588293,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601888,sh.601888,中国中免,sh_mainboard,L72商务服务业,证监会行业分类,2009-10-15,2026-06-15,,115352346005.21825,baostock_approx_circ_mv,low_confidence_approx,111,111,1952476170.855652,1952477082.0111415,5,2.0755580810329705e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002080,sz.002080,中材科技,sz_mainboard,C30非金属矿物制品业,证监会行业分类,2006-11-20,2026-06-15,,114296373382.9324,baostock_approx_circ_mv,low_confidence_approx,112,112,1678117197.4137409,1678114423.475736,5,1.453145068603462e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
002493,sz.002493,荣盛石化,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2010-11-02,2026-06-15,,111592173301.31091,baostock_approx_circ_mv,low_confidence_approx,114,114,9338257180.026018,9338257180.026018,5,0.000184475279537,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600549,sh.600549,厦门钨业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2002-11-07,2026-06-15,,110763833177.32591,baostock_approx_circ_mv,low_confidence_approx,115,115,1553936662.0186636,1553925830.2093985,5,1.198735555200553e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601169,sh.601169,北京银行,sh_mainboard,J66货币金融服务,证监会行业分类,2007-09-19,2026-06-15,,110571765630.93076,baostock_approx_circ_mv,low_confidence_approx,116,116,21141637303.436226,21141828992.52978,5,7.965636569852007e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601633,sh.601633,长城汽车,sh_mainboard,C36汽车制造业,证监会行业分类,2011-09-28,2026-06-15,,110149333532.54066,baostock_approx_circ_mv,low_confidence_approx,117,117,6209491623.578076,6209094336.670838,5,0.0001526763309925,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600489,sh.600489,中金黄金,sh_mainboard,B09有色金属矿采选业,证监会行业分类,2003-08-14,2026-06-15,,109452490845.48894,baostock_approx_circ_mv,low_confidence_approx,118,118,4847298998.43793,4847320232.306862,5,3.439902758954878e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
002028,sz.002028,思源电气,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2004-08-05,2026-06-15,,108700837112.00316,baostock_approx_circ_mv,low_confidence_approx,119,119,610677348.188186,610678860.1797931,5,2.276452112630464e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002600,sz.002600,领益智造,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2011-07-15,2026-06-15,,108284231288.22984,baostock_approx_circ_mv,low_confidence_approx,120,120,7199666832.54541,7199749420.759963,5,1.9548138035428597e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601991,sh.601991,大唐发电,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2006-12-20,2026-06-15,,108217915782.99008,baostock_approx_circ_mv,low_confidence_approx,121,121,12396146875.773205,12396095736.883171,5,1.0875467880195892e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603501,sh.603501,豪威集团,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-05-04,2026-06-15,,107406195223.03638,baostock_approx_circ_mv,low_confidence_approx,122,122,1210619874.0197968,1210619874.0197968,5,8.116258779693852e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601689,sh.601689,拓普集团,sh_mainboard,C36汽车制造业,证监会行业分类,2015-03-19,2026-06-15,,107223407722.30003,baostock_approx_circ_mv,low_confidence_approx,123,123,1737798620.933522,1737818601.658023,5,1.763885926596774e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002353,sz.002353,杰瑞股份,sz_mainboard,C35专用设备制造业,证监会行业分类,2010-02-05,2026-06-15,,107021532178.38466,baostock_approx_circ_mv,low_confidence_approx,124,124,691047956.951097,691041080.7669959,5,1.7187080715804795e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600015,sh.600015,华夏银行,sh_mainboard,J66货币金融服务,证监会行业分类,2003-09-12,2026-06-15,,106629482218.25024,baostock_approx_circ_mv,low_confidence_approx,125,125,15387445688.926458,15386649670.74318,5,0.0001244987410973,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601127,sh.601127,赛力斯,sh_mainboard,C36汽车制造业,证监会行业分类,2016-06-15,2026-06-15,,106199863907.64316,baostock_approx_circ_mv,low_confidence_approx,126,126,1557234883.72093,1557182755.2440343,5,3.968981667062765e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
600660,sh.600660,福耀玻璃,sh_mainboard,C30非金属矿物制品业,证监会行业分类,1993-06-10,2026-06-15,,104981528418.27768,baostock_approx_circ_mv,low_confidence_approx,127,127,2002953849.1370952,2003082015.2314005,5,0.0001360276008555,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600547,sh.600547,山东黄金,sh_mainboard,B09有色金属矿采选业,证监会行业分类,2003-08-28,2026-06-15,,103590464608.31335,baostock_approx_circ_mv,low_confidence_approx,128,128,3614475789.096126,3614461430.855316,5,3.3281300875862096e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
000166,sz.000166,申万宏源,sz_mainboard,J67资本市场服务,证监会行业分类,2015-01-26,2026-06-15,,103440524311.6765,baostock_approx_circ_mv,low_confidence_approx,130,130,22535013223.375515,22536061941.54172,5,0.0002178008877311,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600886,sh.600886,国投电力,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1996-01-18,2026-06-15,,102788491309.01288,baostock_approx_circ_mv,low_confidence_approx,131,131,7453994515.539306,7453842734.518701,5,0.000201669017752,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600893,sh.600893,航发动力,sh_mainboard,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类,1996-04-08,2026-06-15,,101702469880.62296,baostock_approx_circ_mv,low_confidence_approx,132,132,2665043541.364296,2665159063.9576254,5,6.547055024759714e-05,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
601012,sh.601012,隆基绿能,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2012-04-11,2026-06-15,,101394491942.60936,baostock_approx_circ_mv,low_confidence_approx,133,133,7578007483.19205,7578063672.840758,5,2.487213887302946e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601006,sh.601006,大秦铁路,sh_mainboard,G53铁路运输业,证监会行业分类,2006-08-01,2026-06-15,,100706801398.00812,baostock_approx_circ_mv,low_confidence_approx,134,134,19861353309.481216,19863274437.476948,5,0.0001188367789792,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002736,sz.002736,国信证券,sz_mainboard,J67资本市场服务,证监会行业分类,2014-12-29,2026-06-15,,100355083831.99622,baostock_approx_circ_mv,low_confidence_approx,135,135,9612555922.605,9612555922.605,5,8.44171918924795e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
601939,sh.601939,建设银行,sh_mainboard,J66货币金融服务,证监会行业分类,2007-09-25,2026-06-15,,99680211705.89903,baostock_approx_circ_mv,low_confidence_approx,136,136,9593660127.737225,9593860606.920025,5,3.917564701657292e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600673,sh.600673,东阳光,sh_mainboard,S91综合,证监会行业分类,1993-09-17,2026-06-15,,99350196331.59756,baostock_approx_circ_mv,low_confidence_approx,137,137,3001488441.461596,3001516505.486331,5,3.340131754283999e-05,False,False,2019-06-15,2026-06-15,1678,0.9988095238095238,243,False,False,False,True
603799,sh.603799,华友钴业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2015-01-29,2026-06-15,,99004607145.04546,baostock_approx_circ_mv,low_confidence_approx,138,138,1887619642.3988369,1887599754.910304,5,3.215358804437155e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
600362,sh.600362,江西铜业,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2002-01-11,2026-06-15,,98283431724.13792,baostock_approx_circ_mv,low_confidence_approx,139,139,2075227572.0997145,2075241379.3103447,5,3.601879507100205e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601390,sh.601390,中国中铁,sh_mainboard,E48土木工程建筑业,证监会行业分类,2007-12-03,2026-06-15,,95433900936.78464,baostock_approx_circ_mv,low_confidence_approx,140,140,20479873712.12894,20479377883.43018,5,0.0001619164013603,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002466,sz.002466,天齐锂业,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2010-08-31,2026-06-15,,94033129192.79584,baostock_approx_circ_mv,low_confidence_approx,141,141,1475730767.4001682,1475723935.8568084,5,1.465804057252536e-05,False,False,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,False,True
000617,sz.000617,中油资本,sz_mainboard,J66货币金融服务,证监会行业分类,1996-10-22,2026-06-15,,93677570722.06535,baostock_approx_circ_mv,low_confidence_approx,142,142,12641838357.410988,12642047330.913002,5,0.000100472307485,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002156,sz.002156,通富微电,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2007-08-16,2026-06-15,,93384069404.25533,baostock_approx_circ_mv,low_confidence_approx,143,143,1517446696.642251,1517453191.4893618,5,1.068056008591866e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000807,sz.000807,云铝股份,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1998-04-08,2026-06-15,,93286501928.38568,baostock_approx_circ_mv,low_confidence_approx,144,144,3467962762.2426467,3467899699.939988,5,4.097290890657749e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601727,sh.601727,上海电气,sh_mainboard,C34通用设备制造业,证监会行业分类,2008-12-05,2026-06-15,,92601898750.0,baostock_approx_circ_mv,low_confidence_approx,146,146,12616244628.75987,12616062500.0,5,6.787194137177518e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000977,sz.000977,浪潮信息,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2000-06-08,2026-06-15,,92542395554.3916,baostock_approx_circ_mv,low_confidence_approx,147,147,1466827103.875258,1466831440.0759485,5,1.728306385545082e-05,False,False,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,False,True
002001,sz.002001,新和成,sz_mainboard,C27医药制造业,证监会行业分类,2004-06-25,2026-06-15,,91830691171.93729,baostock_approx_circ_mv,low_confidence_approx,149,149,3036793933.161953,3036729205.4212065,5,6.661686411466458e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601881,sh.601881,中国银河,sh_mainboard,J67资本市场服务,证监会行业分类,2017-01-23,2026-06-15,,91775362798.73628,baostock_approx_circ_mv,low_confidence_approx,150,150,7243517190.113361,7243517190.113361,5,8.845360467169987e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002230,sz.002230,科大讯飞,sz_mainboard,I65软件和信息技术服务业,证监会行业分类,2008-05-12,2026-06-15,,90811256849.3941,baostock_approx_circ_mv,low_confidence_approx,151,151,2189278130.409694,2189278130.409694,5,3.222574589941902e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
