code,code_name,ipoDate,outDate,type,status,code6,baostock_code,name,list_date,out_date,board
sh.100196,复星转债,2003-11-17,2006-07-24,4,0,100196,sh.100196,复星转债,2003-11-17,2006-07-24,other
sh.100220,阳光转债,2002-05-16,2005-04-25,4,0,100220,sh.100220,阳光转债,2002-05-16,2005-04-25,other
sh.100236,桂冠转债,2003-07-15,2008-07-04,4,0,100236,sh.100236,桂冠转债,2003-07-15,2008-07-04,other
sh.100567,山鹰转债,2003-07-01,2007-02-13,4,0,100567,sh.100567,山鹰转债,2003-07-01,2007-02-13,other
sh.100726,华电转债,2003-06-18,2007-06-05,4,0,100726,sh.100726,华电转债,2003-06-18,2007-06-05,other
sh.100795,国电转债,2003-08-01,2007-04-30,4,0,100795,sh.100795,国电转债,2003-08-01,2007-04-30,other
sh.110001,邯钢转债,2003-12-11,2007-03-16,4,0,110001,sh.110001,邯钢转债,2003-12-11,2007-03-16,other
sh.110002,南山转债,2008-05-13,2009-09-24,4,0,110002,sh.110002,南山转债,2008-05-13,2009-09-24,other
sh.110003,新钢转债,2008-09-05,2013-08-27,4,0,110003,sh.110003,新钢转债,2008-09-05,2013-08-27,other
sh.110004,厦工转债,2009-09-11,2010-09-30,4,0,110004,sh.110004,厦工转债,2009-09-11,2010-09-30,other
sh.110005,西洋转债,2009-09-21,2010-05-19,4,0,110005,sh.110005,西洋转债,2009-09-21,2010-05-19,other
sh.110006,龙盛转债,2009-09-25,2010-05-12,4,0,110006,sh.110006,龙盛转债,2009-09-25,2010-05-12,other
sh.110007,博汇转债,2009-10-16,2014-09-29,4,0,110007,sh.110007,博汇转债,2009-10-16,2014-09-29,other
sh.110008,王府转债,2009-10-30,2010-11-05,4,0,110008,sh.110008,王府转债,2009-10-30,2010-11-05,other
sh.110009,双良转债,2010-05-14,2015-05-07,4,0,110009,sh.110009,双良转债,2010-05-14,2015-05-07,other
sh.110010,包钢转债,2004-11-25,2009-11-16,4,0,110010,sh.110010,包钢转债,2004-11-25,2009-11-16,other
sh.110011,歌华转债,2010-12-10,2015-05-06,4,0,110011,sh.110011,歌华转债,2010-12-10,2015-05-06,other
sh.110012,海运转债,2011-01-20,2015-05-15,4,0,110012,sh.110012,海运转债,2011-01-20,2015-05-15,other
sh.110013,国投转债,2011-02-15,2013-07-12,4,0,110013,sh.110013,国投转债,2011-02-15,2013-07-12,other
sh.110015,石化转债,2011-03-07,2015-02-17,4,0,110015,sh.110015,石化转债,2011-03-07,2015-02-17,other
sh.110016,川投转债,2011-03-31,2014-09-10,4,0,110016,sh.110016,川投转债,2011-03-31,2014-09-10,other
sh.110017,中海转债,2011-08-12,2015-02-13,4,0,110017,sh.110017,中海转债,2011-08-12,2015-02-13,other
sh.110018,国电转债,2011-09-02,2015-03-05,4,0,110018,sh.110018,国电转债,2011-09-02,2015-03-05,other
sh.110019,恒丰转债,2012-04-12,2015-05-05,4,0,110019,sh.110019,恒丰转债,2012-04-12,2015-05-05,other
sh.110020,南山转债,2012-10-31,2015-03-13,4,0,110020,sh.110020,南山转债,2012-10-31,2015-03-13,other
sh.110021,上电转债,2006-12-19,2007-08-27,4,0,110021,sh.110021,上电转债,2006-12-19,2007-08-27,other
sh.110022,同仁转债,2012-12-18,2015-03-10,4,0,110022,sh.110022,同仁转债,2012-12-18,2015-03-10,other
sh.110023,民生转债,2013-03-29,2015-07-01,4,0,110023,sh.110023,民生转债,2013-03-29,2015-07-01,other
sh.110024,隧道转债,2013-09-30,2014-12-18,4,0,110024,sh.110024,隧道转债,2013-09-30,2014-12-18,other
sh.110025,国金转债,2014-06-03,2015-01-09,4,0,110025,sh.110025,国金转债,2014-06-03,2015-01-09,other
sh.110026,中海转债,2007-07-12,2008-04-09,4,0,110026,sh.110026,中海转债,2007-07-12,2008-04-09,other
sh.110027,东方转债,2014-07-25,2015-02-27,4,0,110027,sh.110027,东方转债,2014-07-25,2015-02-27,other
sh.110028,冠城转债,2014-08-01,2015-04-29,4,0,110028,sh.110028,冠城转债,2014-08-01,2015-04-29,other
sh.110029,浙能转债,2014-10-28,2015-06-05,4,0,110029,sh.110029,浙能转债,2014-10-28,2015-06-05,other
sh.110030,格力转债,2015-01-13,2019-12-25,4,0,110030,sh.110030,格力转债,2015-01-13,2019-12-25,other
sh.110031,航信转债,2015-06-30,2021-06-15,4,0,110031,sh.110031,航信转债,2015-06-30,2021-06-15,other
sh.110032,三一转债,2016-01-18,2019-03-26,4,0,110032,sh.110032,三一转债,2016-01-18,2019-03-26,other
sh.110033,国贸转债,2016-01-19,2021-11-05,4,0,110033,sh.110033,国贸转债,2016-01-19,2021-11-05,other
sh.110034,九州转债,2016-01-29,2022-01-17,4,0,110034,sh.110034,九州转债,2016-01-29,2022-01-17,other
sh.110035,白云转债,2016-03-15,2017-06-13,4,0,110035,sh.110035,白云转债,2016-03-15,2017-06-13,other
sh.110036,招行转债,2004-11-29,2009-11-17,4,0,110036,sh.110036,招行转债,2004-11-29,2009-11-17,other
sh.110037,歌华转债,2004-05-28,2009-05-18,4,0,110037,sh.110037,歌华转债,2004-05-28,2009-05-18,other
sh.110038,济川转债,2017-11-29,2022-11-14,4,0,110038,sh.110038,济川转债,2017-11-29,2022-11-14,other
sh.110039,宝信转债,2017-12-05,2018-07-13,4,0,110039,sh.110039,宝信转债,2017-12-05,2018-07-13,other
sh.110040,生益转债,2017-12-11,2019-08-01,4,0,110040,sh.110040,生益转债,2017-12-11,2019-08-01,other
sh.110041,蒙电转债,2018-01-09,2021-11-05,4,0,110041,sh.110041,蒙电转债,2018-01-09,2021-11-05,other
sh.110042,航电转债,2018-01-15,2020-09-08,4,0,110042,sh.110042,航电转债,2018-01-15,2020-09-08,other
sh.110043,无锡转债,2018-03-14,2024-01-31,4,0,110043,sh.110043,无锡转债,2018-03-14,2024-01-31,other
sh.110044,广电转债,2018-07-24,2024-06-27,4,0,110044,sh.110044,广电转债,2018-07-24,2024-06-27,other
sh.110045,海澜转债,2018-07-31,2024-04-03,4,0,110045,sh.110045,海澜转债,2018-07-31,2024-04-03,other
sh.110046,圆通转债,2018-12-18,2020-03-23,4,0,110046,sh.110046,圆通转债,2018-12-18,2020-03-23,other
sh.110047,山鹰转债,2018-12-10,2024-11-21,4,0,110047,sh.110047,山鹰转债,2018-12-10,2024-11-21,other
sh.110048,福能转债,2018-12-28,2024-12-09,4,0,110048,sh.110048,福能转债,2018-12-28,2024-12-09,other
sh.110049,海尔转债,2019-01-18,2019-12-17,4,0,110049,sh.110049,海尔转债,2019-01-18,2019-12-17,other
sh.110050,佳都转债,2019-01-21,2020-04-09,4,0,110050,sh.110050,佳都转债,2019-01-21,2020-04-09,other
sh.110051,中天转债,2019-03-22,2021-12-17,4,0,110051,sh.110051,中天转债,2019-03-22,2021-12-17,other
sh.110052,贵广转债,2019-03-29,2025-03-05,4,0,110052,sh.110052,贵广转债,2019-03-29,2025-03-05,other
sh.110053,苏银转债,2019-04-03,2023-10-20,4,0,110053,sh.110053,苏银转债,2019-04-03,2023-10-20,other
sh.110054,通威转债,2019-04-10,2020-03-17,4,0,110054,sh.110054,通威转债,2019-04-10,2020-03-17,other
sh.110055,伊力转债,2019-04-04,2025-03-17,4,0,110055,sh.110055,伊力转债,2019-04-04,2025-03-17,other
sh.110056,亨通转债,2019-04-16,2022-12-06,4,0,110056,sh.110056,亨通转债,2019-04-16,2022-12-06,other
sh.110057,现代转债,2019-04-30,2023-06-16,4,0,110057,sh.110057,现代转债,2019-04-30,2023-06-16,other
sh.110058,永鼎转债,2019-05-08,2024-12-20,4,0,110058,sh.110058,永鼎转债,2019-05-08,2024-12-20,other
sh.110059,浦发转债,2019-11-15,2025-10-28,4,0,110059,sh.110059,浦发转债,2019-11-15,2025-10-28,other
sh.110060,天路转债,2019-11-28,2025-10-28,4,0,110060,sh.110060,天路转债,2019-11-28,2025-10-28,other
sh.110061,川投转债,2019-12-02,2024-02-01,4,0,110061,sh.110061,川投转债,2019-12-02,2024-02-01,other
sh.110062,烽火转债,2019-12-25,2025-12-02,4,0,110062,sh.110062,烽火转债,2019-12-25,2025-12-02,other
sh.110063,鹰19转债,2020-01-03,2025-12-15,4,0,110063,sh.110063,鹰19转债,2020-01-03,2025-12-15,other
sh.110064,建工转债,2020-01-16,2025-12-22,4,0,110064,sh.110064,建工转债,2020-01-16,2025-12-22,other
sh.110065,淮矿转债,2020-01-13,2021-07-02,4,0,110065,sh.110065,淮矿转债,2020-01-13,2021-07-02,other
sh.110066,盛屯转债,2020-03-31,2022-03-18,4,0,110066,sh.110066,盛屯转债,2020-03-31,2022-03-18,other
sh.110067,华安转债,2020-04-09,2026-03-12,4,0,110067,sh.110067,华安转债,2020-04-09,2026-03-12,other
sh.110068,龙净转债,2020-04-15,2024-12-18,4,0,110068,sh.110068,龙净转债,2020-04-15,2024-12-18,other
sh.110069,瀚蓝转债,2020-05-07,2021-04-28,4,0,110069,sh.110069,瀚蓝转债,2020-05-07,2021-04-28,other
sh.110070,凌钢转债,2020-05-13,2026-04-13,4,0,110070,sh.110070,凌钢转债,2020-05-13,2026-04-13,other
sh.110071,湖盐转债,2020-07-31,2022-07-07,4,0,110071,sh.110071,湖盐转债,2020-07-31,2022-07-07,other
sh.110072,广汇转债,2020-09-15,2024-08-28,4,0,110072,sh.110072,广汇转债,2020-09-15,2024-08-28,other
sh.110073,国投转债,2020-08-20,,4,1,110073,sh.110073,国投转债,2020-08-20,,other
sh.110074,精达转债,2020-09-21,,4,1,110074,sh.110074,精达转债,2020-09-21,,other
sh.110075,南航转债,2020-11-03,,4,1,110075,sh.110075,南航转债,2020-11-03,,other
sh.110076,华海转债,2020-11-25,,4,1,110076,sh.110076,华海转债,2020-11-25,,other
sh.110077,洪城转债,2020-12-17,,4,1,110077,sh.110077,洪城转债,2020-12-17,,other
sh.110078,澄星转债,2007-05-25,2012-05-17,4,0,110078,sh.110078,澄星转债,2007-05-25,2012-05-17,other
sh.110079,杭银转债,2021-04-23,2025-07-07,4,0,110079,sh.110079,杭银转债,2021-04-23,2025-07-07,other
sh.110080,东湖转债,2021-05-12,2023-12-06,4,0,110080,sh.110080,东湖转债,2021-05-12,2023-12-06,other
sh.110081,闻泰转债,2021-08-20,,4,1,110081,sh.110081,闻泰转债,2021-08-20,,other
sh.110082,宏发转债,2021-11-23,2025-12-12,4,0,110082,sh.110082,宏发转债,2021-11-23,2025-12-12,other
sh.110083,苏租转债,2021-12-10,2024-10-18,4,0,110083,sh.110083,苏租转债,2021-12-10,2024-10-18,other
sh.110084,贵燃转债,2022-01-18,,4,1,110084,sh.110084,贵燃转债,2022-01-18,,other
sh.110085,通22转债,2022-03-18,,4,1,110085,sh.110085,通22转债,2022-03-18,,other
sh.110086,精工转债,2022-05-23,,4,1,110086,sh.110086,精工转债,2022-05-23,,other
sh.110087,天业转债,2022-07-19,,4,1,110087,sh.110087,天业转债,2022-07-19,,other
sh.110088,淮22转债,2022-10-20,2024-04-03,4,0,110088,sh.110088,淮22转债,2022-10-20,2024-04-03,other
sh.110089,兴发转债,2022-10-31,2026-03-04,4,0,110089,sh.110089,兴发转债,2022-10-31,2026-03-04,other
sh.110090,爱迪转债,2022-10-28,,4,1,110090,sh.110090,爱迪转债,2022-10-28,,other
sh.110091,合力转债,2023-01-06,2024-07-04,4,0,110091,sh.110091,合力转债,2023-01-06,2024-07-04,other
sh.110092,三房转债,2023-02-07,,4,1,110092,sh.110092,三房转债,2023-02-07,,other
sh.110093,神马转债,2023-04-20,,4,1,110093,sh.110093,神马转债,2023-04-20,,other
sh.110094,众和转债,2023-08-14,2026-03-12,4,0,110094,sh.110094,众和转债,2023-08-14,2026-03-12,other
sh.110095,双良转债,2023-09-08,,4,1,110095,sh.110095,双良转债,2023-09-08,,other
sh.110096,豫光转债,2024-09-03,2025-12-19,4,0,110096,sh.110096,豫光转债,2024-09-03,2025-12-19,other
sh.110097,天润转债,2024-11-15,,4,1,110097,sh.110097,天润转债,2024-11-15,,other
sh.110098,南药转债,2025-01-20,,4,1,110098,sh.110098,南药转债,2025-01-20,,other
sh.110099,福能转债,2025-10-30,,4,1,110099,sh.110099,福能转债,2025-10-30,,other
sh.110100,龙建转债,2026-02-12,,4,1,110100,sh.110100,龙建转债,2026-02-12,,other
sh.110219,南山转债,2004-11-03,2006-08-24,4,0,110219,sh.110219,南山转债,2004-11-03,2006-08-24,other
sh.110227,赤化转债,2007-10-23,2009-06-02,4,0,110227,sh.110227,赤化转债,2007-10-23,2009-06-02,other
sh.110232,金鹰转债,2006-12-06,2009-05-19,4,0,110232,sh.110232,金鹰转债,2006-12-06,2009-05-19,other
sh.110317,营港转债,2004-06-03,2007-04-06,4,0,110317,sh.110317,营港转债,2004-06-03,2007-04-06,other
sh.110325,华发转债,2006-08-11,2007-04-13,4,0,110325,sh.110325,华发转债,2006-08-11,2007-04-13,other
sh.110368,五洲转债,2008-03-14,2009-07-08,4,0,110368,sh.110368,五洲转债,2008-03-14,2009-07-08,other
sh.110398,凯诺转债,2006-08-30,2007-10-26,4,0,110398,sh.110398,凯诺转债,2006-08-30,2007-10-26,other
sh.110418,江淮转债,2004-04-29,2006-07-18,4,0,110418,sh.110418,江淮转债,2004-04-29,2006-07-18,other
sh.110423,柳化转债,2006-08-10,2007-04-13,4,0,110423,sh.110423,柳化转债,2006-08-10,2007-04-13,other
sh.110488,天药转债,2006-11-10,2007-07-04,4,0,110488,sh.110488,天药转债,2006-11-10,2007-07-04,other
sh.110567,山鹰转债,2007-09-17,2010-02-05,4,0,110567,sh.110567,山鹰转债,2007-09-17,2010-02-05,other
sh.110598,大荒转债,2007-12-28,2010-03-12,4,0,110598,sh.110598,大荒转债,2007-12-28,2010-03-12,other
sh.110800,赛腾定转,2020-12-24,2021-05-31,4,0,110800,sh.110800,赛腾定转,2020-12-24,2021-05-31,other
sh.110801,继峰定01,2020-12-24,2025-11-18,4,0,110801,sh.110801,继峰定01,2020-12-24,2025-11-18,other
sh.110802,继峰定02,2020-12-24,2022-01-21,4,0,110802,sh.110802,继峰定02,2020-12-24,2022-01-21,other
sh.110803,国泰定01,2022-06-10,2022-09-29,4,0,110803,sh.110803,国泰定01,2022-06-10,2022-09-29,other
sh.110804,国泰定02,2021-03-01,2022-03-09,4,0,110804,sh.110804,国泰定02,2021-03-01,2022-03-09,other
sh.110806,中闽定02,2021-01-22,2021-09-30,4,0,110806,sh.110806,中闽定02,2021-01-22,2021-09-30,other
sh.110807,动力定01,2021-05-13,2024-12-05,4,0,110807,sh.110807,动力定01,2021-05-13,2024-12-05,other
sh.110808,动力定02,2021-03-09,2026-03-23,4,0,110808,sh.110808,动力定02,2021-03-09,2026-03-23,other
sh.110810,天业定02,2021-06-29,2022-01-14,4,0,110810,sh.110810,天业定02,2021-06-29,2022-01-14,other
sh.110812,神马定02,2021-09-28,2022-01-21,4,0,110812,sh.110812,神马定02,2021-09-28,2022-01-21,other
sh.110813,海正定转,2022-06-30,2024-05-29,4,0,110813,sh.110813,海正定转,2022-06-30,2024-05-29,other
sh.110814,华电定转,2022-10-26,2023-06-08,4,0,110814,sh.110814,华电定转,2022-10-26,2023-06-08,other
sh.110815,九丰定01,2023-12-29,,4,1,110815,sh.110815,九丰定01,2023-12-29,,other
sh.110816,九丰定02,2023-09-11,2026-05-18,4,0,110816,sh.110816,九丰定02,2023-09-11,2026-05-18,other
sh.110817,保利定转,2025-06-19,,4,1,110817,sh.110817,保利定转,2025-06-19,,other
sh.110818,华发定转,2025-11-04,,4,1,110818,sh.110818,华发定转,2025-11-04,,other
sh.110874,创业转债,2004-07-19,2007-09-07,4,0,110874,sh.110874,创业转债,2004-07-19,2007-09-07,other
sh.110971,恒源转债,2007-10-12,2009-12-25,4,0,110971,sh.110971,恒源转债,2007-10-12,2009-12-25,other
sh.111000,起帆转债,2021-06-17,,4,1,111000,sh.111000,起帆转债,2021-06-17,,other
sh.111001,山玻转债,2021-12-06,,4,1,111001,sh.111001,山玻转债,2021-12-06,,other
sh.111002,特纸转债,2021-12-30,,4,1,111002,sh.111002,特纸转债,2021-12-30,,other
sh.111003,聚合转债,2022-04-19,,4,1,111003,sh.111003,聚合转债,2022-04-19,,other
sh.111004,明新转债,2022-04-25,,4,1,111004,sh.111004,明新转债,2022-04-25,,other
sh.111005,富春转债,2022-07-25,2026-05-29,4,0,111005,sh.111005,富春转债,2022-07-25,2026-05-29,other
sh.111006,嵘泰转债,2022-09-21,2023-05-10,4,0,111006,sh.111006,嵘泰转债,2022-09-21,2023-05-10,other
sh.111007,永和转债,2022-11-01,2025-10-10,4,0,111007,sh.111007,永和转债,2022-11-01,2025-10-10,other
sh.111008,沿浦转债,2022-11-28,2025-04-03,4,0,111008,sh.111008,沿浦转债,2022-11-28,2025-04-03,other
sh.111009,盛泰转债,2022-12-01,,4,1,111009,sh.111009,盛泰转债,2022-12-01,,other
sh.111010,立昂转债,2022-12-07,2026-06-18,4,0,111010,sh.111010,立昂转债,2022-12-07,2026-06-18,other
sh.111011,冠盛转债,2023-02-06,2025-07-29,4,0,111011,sh.111011,冠盛转债,2023-02-06,2025-07-29,other
sh.111012,福新转债,2023-02-07,,4,1,111012,sh.111012,福新转债,2023-02-07,,other
sh.111013,新港转债,2023-05-05,2026-06-02,4,0,111013,sh.111013,新港转债,2023-05-05,2026-06-02,other
sh.111014,李子转债,2023-07-13,,4,1,111014,sh.111014,李子转债,2023-07-13,,other
sh.111015,东亚转债,2023-08-02,,4,1,111015,sh.111015,东亚转债,2023-08-02,,other
sh.111016,神通转债,2023-08-15,2026-02-13,4,0,111016,sh.111016,神通转债,2023-08-15,2026-02-13,other
sh.111017,蓝天转债,2023-09-08,,4,1,111017,sh.111017,蓝天转债,2023-09-08,,other
sh.111018,华康转债,2024-01-15,,4,1,111018,sh.111018,华康转债,2024-01-15,,other
sh.111019,宏柏转债,2024-05-14,2026-03-23,4,0,111019,sh.111019,宏柏转债,2024-05-14,2026-03-23,other
sh.111020,合顺转债,2024-08-15,,4,1,111020,sh.111020,合顺转债,2024-08-15,,other
sh.111021,奥锐转债,2024-08-15,,4,1,111021,sh.111021,奥锐转债,2024-08-15,,other
sh.111022,锡振转债,2025-07-14,,4,1,111022,sh.111022,锡振转债,2025-07-14,,other
sh.111023,利柏转债,2025-07-22,2026-06-24,4,0,111023,sh.111023,利柏转债,2025-07-22,2026-06-24,other
sh.111024,澳弘转债,2026-01-16,,4,1,111024,sh.111024,澳弘转债,2026-01-16,,other
sh.113001,中行转债,2010-06-18,2015-03-13,4,0,113001,sh.113001,中行转债,2010-06-18,2015-03-13,other
sh.113002,工行转债,2010-09-10,2015-02-26,4,0,113002,sh.113002,工行转债,2010-09-10,2015-02-26,other
sh.113003,重工转债,2012-06-18,2014-12-04,4,0,113003,sh.113003,重工转债,2012-06-18,2014-12-04,other
sh.113005,平安转债,2013-12-09,2015-01-15,4,0,113005,sh.113005,平安转债,2013-12-09,2015-01-15,other
sh.113006,深燃转债,2013-12-27,2015-05-08,4,0,113006,sh.113006,深燃转债,2013-12-27,2015-05-08,other
sh.113007,吉视转债,2014-09-25,2015-07-15,4,0,113007,sh.113007,吉视转债,2014-09-25,2015-07-15,other
sh.113008,电气转债,2015-02-16,2021-02-02,4,0,113008,sh.113008,电气转债,2015-02-16,2021-02-02,other
sh.113009,广汽转债,2016-02-04,2022-01-24,4,0,113009,sh.113009,广汽转债,2016-02-04,2022-01-24,other
sh.113010,江南转债,2016-04-05,2019-02-20,4,0,113010,sh.113010,江南转债,2016-04-05,2019-02-20,other
sh.113011,光大转债,2017-04-05,2023-03-17,4,0,113011,sh.113011,光大转债,2017-04-05,2023-03-17,other
sh.113012,骆驼转债,2017-04-13,2021-09-03,4,0,113012,sh.113012,骆驼转债,2017-04-13,2021-09-03,other
sh.113013,国君转债,2017-07-24,2023-07-07,4,0,113013,sh.113013,国君转债,2017-07-24,2023-07-07,other
sh.113014,林洋转债,2017-11-13,2021-09-29,4,0,113014,sh.113014,林洋转债,2017-11-13,2021-09-29,other
sh.113015,隆基转债,2017-11-20,2019-09-04,4,0,113015,sh.113015,隆基转债,2017-11-20,2019-09-04,other
sh.113016,小康转债,2017-11-21,2023-06-26,4,0,113016,sh.113016,小康转债,2017-11-21,2023-06-26,other
sh.113017,吉视转债,2018-01-15,2023-12-27,4,0,113017,sh.113017,吉视转债,2018-01-15,2023-12-27,other
sh.113018,常熟转债,2018-02-06,2019-05-23,4,0,113018,sh.113018,常熟转债,2018-02-06,2019-05-23,other
sh.113019,玲珑转债,2018-03-22,2020-09-04,4,0,113019,sh.113019,玲珑转债,2018-03-22,2020-09-04,other
sh.113020,桐昆转债,2018-12-12,2020-11-27,4,0,113020,sh.113020,桐昆转债,2018-12-12,2020-11-27,other
sh.113021,中信转债,2019-03-19,2025-03-04,4,0,113021,sh.113021,中信转债,2019-03-19,2025-03-04,other
sh.113022,浙商转债,2019-03-28,2020-08-26,4,0,113022,sh.113022,浙商转债,2019-03-28,2020-08-26,other
sh.113024,核建转债,2019-04-26,2025-04-08,4,0,113024,sh.113024,核建转债,2019-04-26,2025-04-08,other
sh.113025,明泰转债,2019-05-07,2023-10-24,4,0,113025,sh.113025,明泰转债,2019-05-07,2023-10-24,other
sh.113026,核能转债,2019-05-08,2022-03-09,4,0,113026,sh.113026,核能转债,2019-05-08,2022-03-09,other
sh.113027,华钰转债,2019-07-10,2024-06-13,4,0,113027,sh.113027,华钰转债,2019-07-10,2024-06-13,other
sh.113028,环境转债,2019-07-08,2020-09-18,4,0,113028,sh.113028,环境转债,2019-07-08,2020-09-18,other
